PGC1,DMzp,e_DMzp,Dist,Vh,Vls,V3k,Vpds,Vpwf,Vpec,Hi,z,RAdeg,DEdeg,GLON,GLAT,SGL,SGB,SGX,SGY,SGZ
3831250,38.44,0.54,487.5,27881,27913,28080,-5749,-2306,-2306,61.8,0.0936647979316411,220.0351,19.1387,20.9668,63.8286,103.0149,29.4356,-5474,23685,13717
3831377,37.85,0.51,371.5,21246,21309,21428,-4798,-1904,-1904,60.9,0.07147611431906002,220.1176,26.4083,37.5018,65.7,94.6815,30.2179,-1502,18352,10725
3831482,36.36,0.51,187.1,16856,16948,17020,3579,1725,1725,95.0,0.05677260900272548,220.1783,33.1906,54.0283,65.691,86.8262,30.4454,809,14588,8588
3831551,38.19,0.54,434.5,28359,28501,28484,-1814,-768,-768,70.4,0.09501239687624163,220.2275,45.8906,81.0763,61.3453,72.1889,29.544,7585,23606,14053
3831555,37.58,0.54,328.1,26779,26850,26956,3906,1811,1811,87.9,0.08991553750161387,220.2289,28.2263,41.9294,65.7886,92.5841,30.4093,-1043,23133,13591
3831606,37.19,0.52,274.2,21188,21224,21384,1882,851,851,82.3,0.07132934611717284,220.2656,19.9861,22.9368,63.9446,102.0805,29.7599,-3856,18017,10535
3831610,37.34,0.49,293.8,24920,25065,25041,4315,2029,2029,90.8,0.08352778507856926,220.2671,46.8789,82.7757,60.796,71.0607,29.4301,7086,20648,12316
3831627,37.39,0.52,300.6,21155,21176,21359,-1,0,0,75.0,0.0712459550933733,220.2804,16.3284,15.5655,62.4154,106.2435,29.2556,-5167,17738,10349
3831633,35.68,0.51,136.8,12465,12507,12659,2728,1323,1323,95.6,0.04222587881113407,220.2849,21.2084,25.5854,64.3449,100.6837,29.9219,-2009,10652,6239
3831655,37.63,0.54,335.7,25656,25645,25871,2234,1008,1008,82.2,0.08629636706871392,220.3057,9.1487,3.3794,58.4592,114.2734,27.8969,-9317,20662,11999
3831682,38.35,0.52,467.7,24513,24497,24730,-7848,-3021,-3021,56.3,0.08249040074250301,220.3186,7.8379,1.4746,57.6213,115.7179,27.6069,-9419,19558,11352
3831771,37.8,0.54,363.1,24898,24891,25112,-446,-192,-192,73.7,0.08376461558615994,220.3678,9.8443,4.5069,58.8379,113.5206,28.111,-8761,20131,11728
3831772,37.32,0.55,291.1,25096,25109,25303,4782,2267,2267,92.6,0.08440172300798841,220.3685,14.4549,12.1801,61.4258,108.3744,29.0245,-6920,20837,12182
3831801,38.1,0.54,416.9,25580,25720,25705,-3487,-1434,-1434,65.8,0.08574265067068498,220.3856,45.4915,80.2429,61.4564,72.6264,29.7079,6671,21320,12746
3831818,37.51,0.53,317.7,24957,25103,25078,2668,1215,1215,84.1,0.08365120379379258,220.4036,46.9084,82.7231,60.7016,71.0112,29.5179,7108,20656,12368
3831905,37.31,0.52,289.7,21078,21113,21274,672,296,296,77.5,0.07096242561245487,220.4664,19.6062,22.293,63.6297,102.5423,29.8998,-3974,17867,10525
3831934,37.22,0.52,278.0,20641,20653,20848,1057,470,470,79.1,0.06954144256691075,220.4818,14.0846,11.6372,61.1409,108.8136,29.0666,-5821,17088,10034
3832019,38.14,0.52,424.6,22681,22751,22859,-6899,-2666,-2666,57.0,0.07624941652134558,220.535,27.5809,40.4239,65.4664,93.3463,30.6516,-1142,19539,11599
3832116,37.41,0.53,303.4,21364,21428,21545,-3,-1,-1,75.0,0.07186638431044186,220.5934,26.1899,37.127,65.2467,94.964,30.6306,-1595,18369,10918
3832125,37.7,0.44,346.7,18641,18727,18809,-5773,-2220,-2220,56.9,0.06274007066582042,220.5978,31.2885,49.3668,65.5004,89.0361,30.8029,271,16083,9590
3832135,36.27,0.52,179.5,16515,16605,16680,3777,1837,1837,97.0,0.05563849107905176,220.6074,32.3215,51.8475,65.4236,87.8334,30.8122,540,14251,8505
3832154,35.26,0.49,112.7,7610,7598,7824,-456,-193,-193,70.8,0.026098054808303416,220.6212,8.6797,3.0515,57.9232,114.8708,28.094,-2819,6081,3578
3832178,36.81,0.53,230.1,18221,18289,18400,1912,872,872,83.8,0.061375793516459984,220.6331,26.986,39.0253,65.3167,94.0422,30.71,-1108,15685,9340
3832193,38.5,0.52,501.2,26384,26436,26572,-8168,-3159,-3159,56.7,0.08863465137605296,220.6409,23.202,30.2373,64.6037,98.4274,30.4508,-3339,22544,13397
3832271,37.03,0.55,254.7,22835,22890,23021,4978,2397,2397,95.8,0.07678979035556659,220.6911,23.9414,31.9405,64.7373,97.577,30.56,-2598,19539,11638
3832335,37.02,0.53,253.5,21427,21410,21643,3617,1700,1700,90.2,0.07219327712373605,220.7395,7.2228,1.1029,56.9058,116.5054,27.865,-8446,16938,10007
3832363,37.306,0.132,289.2,19682,19735,19868,-741,-317,-317,72.3,0.06627251443396885,220.7603,23.486,30.9418,64.5683,98.1102,30.5849,-2396,16819,10041
3832406,35.64,0.48,134.3,10576,10721,10696,896,405,405,81.9,0.035678015622394345,220.7963,46.6246,81.94,60.6257,71.2874,29.8267,2984,8809,5332
3832494,37.9,0.54,380.2,26731,26705,26948,283,123,123,75.8,0.08988885237399802,220.8756,5.3054,358.6751,55.537,118.6403,27.5167,-11351,20787,12338
3832638,37.79,0.54,361.4,25146,25243,25305,-131,-57,-57,74.6,0.08440839428989239,220.9856,33.8516,55.3855,64.9369,86.044,31.1074,1492,21562,13041
3832639,37.347,0.315,294.7,18772,18860,18938,-2078,-861,-861,67.4,0.06317036834862604,220.9858,31.4704,49.7639,65.1608,88.8254,31.1348,331,16140,9751
3832654,37.95,0.51,389.0,20882,20972,21046,-6361,-2454,-2454,57.1,0.07020189947540309,220.996,32.0621,51.1674,65.1162,88.1341,31.1423,585,17940,10846
3832687,37.54,0.53,322.1,25342,25439,25500,2799,1277,1277,84.4,0.08505884427552877,221.021,34.0048,55.7334,64.8862,85.8643,31.133,1571,21719,13153
3832702,38.32,0.53,461.3,28414,28564,28530,-3559,-1471,-1471,66.4,0.09516583636003279,221.0293,47.7384,83.6637,59.8944,69.9909,29.8055,8481,23289,14198
3832738,37.22,0.56,278.0,27721,27793,27896,8468,4260,4260,107.6,0.0930510399964765,221.0551,27.7633,40.9593,65.0247,93.1568,31.1195,-1310,23758,14364
3832865,37.9,0.5,380.2,20762,20862,20919,-5896,-2291,-2291,58.0,0.06977827307450143,221.1527,34.4544,56.7388,64.7109,85.3353,31.2288,1451,17780,10816
3832871,35.96,0.49,155.6,11915,11967,12101,785,352,352,80.2,0.04036459115992838,221.1607,22.8717,29.7868,64.0561,98.8599,30.8975,-1581,10146,6145
3832896,36.84,0.51,233.3,18167,18242,18340,1622,734,734,82.4,0.06117565505934109,221.1809,28.2771,42.1918,64.9556,92.5614,31.2492,-697,15580,9463
3832947,37.29,0.52,287.1,21382,21363,21596,1192,530,530,79.4,0.07203650199899292,221.2277,6.4248,0.5769,56.0184,117.5163,28.1393,-8702,16707,10075
3833010,36.41,0.55,191.4,21246,21314,21423,7882,4150,4150,118.1,0.07145943611430011,221.2772,26.5061,38.0723,64.6851,94.6355,31.2599,-1472,18160,11060
3833022,37.35,0.52,295.1,19383,19429,19572,-1457,-613,-613,69.7,0.06528516471218232,221.2854,21.345,26.5539,63.5043,100.6434,30.8635,-3080,16391,9967
3833037,37.79,0.45,361.4,17996,17966,18213,-7362,-2736,-2736,52.8,0.060752028658439435,221.294,3.8607,357.3302,54.2474,120.3358,27.5367,-8046,13750,8306
3833071,36.28,0.48,180.3,18186,18259,18360,5470,2768,2768,106.7,0.06124236787838072,221.325,27.6564,40.7606,64.7768,93.2927,31.3541,-895,15567,9500
3833074,37.345,0.371,294.4,20703,20795,20865,-80,-35,-35,74.7,0.06959814846309442,221.327,32.2757,51.622,64.821,87.8816,31.4208,656,17733,10841
3833080,37.757,0.392,356.0,25318,25466,25435,379,165,165,76.2,0.08484202761364998,221.331,47.0867,82.3451,60.0716,70.6939,30.1146,7284,20790,12777
3833084,37.99,0.54,396.3,25977,26067,26139,-1651,-699,-699,70.4,0.08719031884384497,221.3331,32.0671,51.132,64.8309,88.126,31.4279,728,22231,13592
3833121,37.71,0.54,348.3,27804,27800,28013,3599,1655,1655,86.2,0.09344130998785834,221.3572,9.8534,5.6422,58.0649,113.7529,29.0643,-9787,22241,13505
3833126,35.42,0.59,121.3,14984,15039,15167,6472,3577,3577,130.0,0.050591666318703724,221.361,23.6387,31.59,64.0706,97.9865,31.1464,-1788,12747,7779
3833129,37.51,0.49,317.7,17851,17892,18042,-4572,-1791,-1791,59.5,0.06018163405565059,221.3633,20.2163,24.238,63.0622,101.9593,30.8109,-3184,15034,9164
3833136,38.17,0.54,430.5,26578,26651,26751,-3331,-1376,-1376,66.4,0.08923173110645766,221.3689,27.8716,41.2717,64.7579,93.0425,31.401,-1207,22716,13886
3833179,37.5,0.53,316.2,24074,24145,24248,1904,856,856,81.5,0.08088262180364791,221.4046,27.3095,39.9694,64.6712,93.702,31.4107,-1330,20564,12583
3833209,37.32,0.5,291.1,18642,18731,18806,-1960,-814,-814,67.8,0.06273006374296448,221.4272,31.4575,49.6915,64.7853,88.8402,31.5113,324,15966,9790
3833230,38.52,0.45,505.8,27055,27065,27259,-7775,-3031,-3031,57.7,0.09092623671006428,221.4455,12.9381,10.6622,59.7405,110.3055,29.7763,-8152,22032,13441
3833359,36.9,0.52,239.9,17053,17051,17260,44,19,19,75.2,0.05757316283120105,221.5536,10.1728,6.3456,58.0982,113.4436,29.3222,-5914,13639,8350
3833367,37.72,0.54,349.9,26400,26482,26568,1974,885,885,81.1,0.08862130881224504,221.5588,29.7526,45.6928,64.6931,90.8418,31.6147,-331,22550,13882
3833380,37.35,0.54,295.1,24272,24372,24427,3575,1660,1660,88.0,0.08147970153405261,221.574,34.2949,56.2491,64.3915,85.5085,31.5816,1626,20699,12764
3833446,37.215,0.403,277.3,26452,26456,26657,7194,3557,3557,102.7,0.0889181808569714,221.6276,11.4224,8.3763,58.7589,112.0571,29.6542,-8633,21308,13089
3833468,36.17,0.54,171.4,17570,17567,17777,5511,2811,2811,108.5,0.05929768920337549,221.6486,9.9694,6.1397,57.9027,113.6946,29.3697,-6152,14019,8616
3833495,37.19,0.55,274.2,28775,28770,28983,9907,5090,5090,113.6,0.09667688171128042,221.667,9.4541,5.3844,57.5813,114.2758,29.2746,-10317,22877,14068
3833500,37.63,0.375,335.7,22117,22162,22305,-1461,-617,-617,70.3,0.07440147143394782,221.6696,20.821,25.7067,62.9966,101.296,31.164,-3714,18596,11468
3833539,38.43,0.53,485.3,28705,28851,28824,-4843,-1970,-1970,63.8,0.09614651479991536,221.694,46.0918,80.3668,60.366,71.7845,30.5217,7769,23608,14652
3833611,35.96,0.49,155.6,11118,11116,11324,-8,-4,-4,74.9,0.03777279814023874,221.7588,10.0914,6.4455,57.887,113.5847,29.502,-3871,8867,5474
3833689,36.11,0.51,166.7,15291,15362,15464,3442,1672,1672,96.5,0.051582351681442234,221.8234,26.9652,39.2761,64.2611,94.1242,31.7687,-939,13027,8088
3833817,37.78,0.54,359.7,25712,25789,25882,581,255,255,76.8,0.08633305911918572,221.9081,28.2092,42.1462,64.3117,92.6641,31.8875,-1017,21873,13623
3833832,38.097,0.385,416.3,27548,27529,27759,-1335,-568,-568,71.5,0.09259405718605503,221.9219,5.9254,0.7065,55.1697,118.2629,28.6819,-11435,21272,13212
3834018,38.58,0.48,520.0,29056,29044,29265,-6661,-2653,-2653,60.5,0.0976175324597392,222.0482,7.3227,2.743,55.9713,116.7516,29.1489,-11417,22651,14146
3834019,37.5,0.56,316.2,28775,28760,28984,6888,3341,3341,98.5,0.0966802173522324,222.0488,6.8636,2.1121,55.6794,117.2614,29.0379,-11517,22352,13960
3834057,37.96,0.52,390.8,23646,23646,23851,-3632,-1483,-1483,64.8,0.07955837234571125,222.0707,10.1888,6.9307,57.695,113.5511,29.8228,-8196,18806,11760
3834125,36.33,0.49,184.5,12055,12057,12259,-1132,-472,-472,68.6,0.04089162243034146,222.1232,10.5518,7.5419,57.8631,113.1546,29.9503,-4107,9605,6019
3834169,37.76,0.55,356.5,26281,26284,26484,1435,638,638,79.4,0.08834111497227859,222.1603,10.9267,8.161,58.0476,112.7399,30.0642,-8793,20980,13167
3834208,37.64,0.56,337.3,28533,28520,28741,5141,2421,2421,91.5,0.09586965660090088,222.1836,7.1995,2.7239,55.7893,116.9257,29.2495,-11268,22187,13935
3834281,37.02,0.51,253.5,16453,16549,16609,-1583,-660,-660,68.4,0.05540166057146108,222.2322,32.8102,52.7144,64.0176,87.2368,32.1742,676,13991,8812
3834369,38.37,0.51,472.1,24999,25074,25168,-7689,-2973,-2973,56.8,0.08395141147947091,222.2939,27.686,41.0217,63.9257,93.293,32.2127,-1218,21180,13366
3834395,37.07,0.54,259.4,23808,23815,24009,5678,2762,2762,98.3,0.08008540361612433,222.3133,11.7669,9.6428,58.3929,111.823,30.3814,-7637,19073,12045
3834469,37.96,0.53,390.8,25373,25516,25493,-1948,-820,-820,69.5,0.08503549478886491,222.3661,44.8814,77.7537,60.527,73.0902,31.1778,6350,20886,13209
3834482,38.64,0.51,534.6,26191,26281,26351,-10537,-3953,-3953,52.7,0.08789747472566505,222.3799,31.1495,48.9155,63.9822,89.1978,32.327,311,22206,14054
3834489,38.06,1.17,409.3,15218,15082,15433,-13279,-4289,-4289,39.2,0.05147894681193081,222.3839,-23.1726,335.2919,32.1753,148.1351,18.5117,-12146,7550,4788
3834535,37.973,0.382,393.2,25299,25448,25414,-2188,-917,-917,68.9,0.08477197915365836,222.4131,46.5473,80.6679,59.7091,71.1658,30.9356,7047,20659,13082
3834691,37.02,0.51,253.5,17786,17827,17973,-186,-80,-80,74.2,0.05995147482996387,222.5194,19.3213,23.2756,61.7258,103.1499,31.7855,-3447,14756,9390
3834699,36.67,0.52,215.8,17515,17496,17724,2240,1033,1033,85.9,0.05912090023292047,222.5256,5.3941,0.6909,54.3677,119.0253,29.1266,-7415,13364,8516
3834760,37.97,0.49,392.6,18514,18565,18696,-8961,-3251,-3251,49.9,0.06236314323824651,222.5618,21.5371,27.762,62.4333,100.5596,32.0649,-2883,15466,9855
3834765,36.41,0.52,191.4,17008,17104,17164,3413,1635,1635,93.7,0.057252941299810824,222.565,32.4143,51.769,63.768,87.6971,32.4641,580,14419,9181
3834781,38.16,0.48,428.5,26184,26287,26336,-3624,-1489,-1489,65.6,0.08784744011138533,222.5759,34.0939,55.5387,63.5976,85.7076,32.4175,1661,22128,14092
3834782,36.585,0.5,207.5,14978,15056,15146,175,77,77,75.9,0.05052161785871211,222.5781,27.9184,41.6007,63.6978,93.0264,32.4706,-670,12685,8083
3834927,37.43,0.54,306.2,24654,24705,24836,3222,1484,1484,86.3,0.08284397868341305,222.6737,21.4916,27.7367,62.3203,100.6249,32.1641,-3855,20555,13151
3834928,37.49,0.51,314.8,19395,19376,19603,-2785,-1140,-1140,65.5,0.06538856958169376,222.6746,5.2526,0.674,54.1629,119.2259,29.2332,-8255,14756,9462
3834966,36.216,0.324,175.1,12129,12129,12331,-383,-164,-164,72.7,0.04113178857888413,222.6985,9.6954,6.8576,56.9049,114.2622,30.3199,-4302,9545,6123
3834970,37.83,0.53,368.1,23321,23384,23496,-2456,-1021,-1021,67.7,0.07837421980775781,222.702,24.4671,34.0204,63.0628,97.1184,32.4275,-2445,19586,12539
3835061,38.03,0.55,403.6,27759,27809,27941,-288,-125,-125,74.2,0.09320114383931567,222.7669,21.2149,27.2291,62.1524,100.9603,32.2236,-4472,23097,14828
3835084,37.29,0.52,287.1,17686,17766,17851,-2657,-1084,-1084,65.1,0.05954452663382213,222.7807,28.4847,42.9048,63.567,92.3593,32.6616,-615,14944,9588
3835149,38.08,0.56,413.0,28296,28368,28466,-383,-165,-165,74.0,0.09495235533910597,222.8267,26.4137,38.3112,63.2988,94.8195,32.6414,-2006,23803,15301
3835197,38.64,0.46,534.6,25806,25899,25963,-10925,-4070,-4070,51.8,0.08660324603629622,222.8583,31.5568,49.8104,63.5623,88.7087,32.7304,492,21782,14003
3835301,38.16,0.53,428.5,28236,28242,28435,-1464,-622,-622,71.2,0.09484895046959455,222.9353,10.8798,8.8931,57.393,112.9755,30.7991,-9468,22335,14460
3835322,38.189,0.389,434.3,27641,27622,27848,-2457,-1029,-1029,68.7,0.09289092923078139,222.9467,5.1485,0.8417,53.8899,119.4222,29.4676,-11813,20948,13588
3835333,36.83,0.52,232.3,17657,17751,17814,1154,517,517,80.3,0.05942110791859881,222.9559,31.5573,49.8055,63.4792,88.7063,32.8135,337,14915,9619
3835353,37.06,0.47,258.2,18485,18573,18644,172,75,75,75.7,0.06218968990874347,222.9695,30.4132,47.2428,63.4815,90.0676,32.8384,-18,15606,10072
3835366,37.23,0.53,279.3,23698,23701,23898,4145,1951,1951,90.9,0.07971514747045438,222.9799,10.1237,7.7914,56.9274,113.8463,30.6831,-8240,18643,12094
3835378,37.93,0.53,385.5,24011,23992,24217,-2895,-1197,-1197,66.8,0.08077921693413649,222.9917,5.1568,0.902,53.8613,119.4265,29.5131,-10257,18185,11819
3835426,38.15,0.54,426.6,27772,27823,27952,-1830,-774,-774,70.3,0.09323783588978747,223.0196,21.3599,27.6792,61.9735,100.8165,32.472,-4404,23056,14938
3835433,35.96,0.52,155.6,16046,16129,16209,5030,2571,2571,108.6,0.05406740419066847,223.0242,28.904,43.8736,63.3821,91.8645,32.8813,-440,13538,8756
3835435,37.88,0.49,376.7,28134,28122,28338,1971,882,882,80.7,0.09452539329725233,223.0253,6.8602,3.1858,54.9267,117.5384,29.977,-11262,21601,14051
3835462,36.76,0.48,224.9,20615,20667,20795,4783,2324,2324,97.5,0.06936465359645572,223.0392,21.5117,27.9989,62.0023,100.6394,32.5046,-3218,17130,11106
3835483,37.29,0.52,287.1,21238,21388,21350,937,415,415,78.5,0.07121593432480547,223.0502,46.5208,80.2024,59.3388,71.1051,31.3716,5914,17277,11134
3835504,36.17,0.55,171.4,24702,24697,24904,13094,7656,7656,154.7,0.0830708022681478,223.066,8.2604,5.1678,55.7588,115.9768,30.3505,-9334,19159,12479
3835566,38.11,0.53,418.8,23945,23927,24151,-5202,-2075,-2075,61.3,0.0805590646313057,223.1047,5.289,1.1964,53.862,119.3135,29.6562,-10180,18131,11839
3835596,36.8,0.52,229.1,17086,17071,17291,842,374,374,78.9,0.05767656770071247,223.1259,5.8678,1.9723,54.2196,118.6756,29.8256,-7106,12994,8490
3835610,36.21,0.55,174.6,23635,23646,23832,11700,6677,6677,144.9,0.0794949951676236,223.134,11.8798,10.6504,57.7811,111.8786,31.1912,-7537,18771,12246
3835619,36.42,0.57,192.3,25692,25701,25890,12595,7138,7138,143.6,0.08635974424680157,223.1403,11.3396,9.8109,57.4814,112.4985,31.0898,-8421,20335,13271
3835650,38.29,0.54,455.0,26975,27044,27145,-4557,-1852,-1852,63.8,0.09054597364153838,223.1666,25.5916,36.6265,62.8658,95.8123,32.9102,-2299,22588,14694
3835654,38.54,0.52,510.5,26693,26777,26855,-8486,-3273,-3273,56.3,0.08957863776546374,223.1697,29.1164,44.3624,63.2673,91.6128,33.0106,-631,22446,14588
3835664,36.24,0.53,177.0,15993,16018,16184,3441,1661,1661,95.3,0.05398401316686893,223.1805,15.0744,15.9783,59.3615,108.2021,31.8094,-4252,12931,8443
3835693,37.83,0.346,368.1,25615,25712,25768,-114,-49,-49,74.7,0.08595279605065982,223.2033,32.3503,51.5512,63.2339,87.7561,33.0047,845,21546,14005
3835759,35.89,0.51,150.7,14247,14325,14413,3525,1735,1735,99.3,0.04807659304090966,223.2505,27.4249,40.6417,63.0547,93.6316,33.053,-760,11983,7813
3835803,37.35,0.54,295.1,24070,24128,24246,3385,1567,1567,87.3,0.08087595052174396,223.2887,22.6857,30.5411,62.1151,99.2739,32.8367,-3266,20008,13083
3835860,36.91,0.53,241.0,17911,17990,18075,805,357,357,78.5,0.06029171020706599,223.3318,27.763,41.4002,63.0193,93.2302,33.1332,-848,15041,9833
3835865,37.95,0.49,389.0,20631,20612,20836,-6573,-2524,-2524,56.5,0.06950141487548696,223.3322,4.9259,0.9802,53.4537,119.7853,29.7797,-8887,15527,10237
3835883,36.91,0.51,241.0,16208,16296,16368,-949,-402,-402,70.8,0.05459777110203353,223.3489,29.6986,45.6681,63.1376,90.9186,33.1688,-218,13639,8915
3835893,37.54,0.53,322.1,23520,23526,23718,943,417,417,78.2,0.07911473209909771,223.3562,10.5154,8.7667,56.846,113.4915,31.1279,-8027,18470,12162
3835908,37.83,0.53,368.1,23473,23457,23677,-2270,-947,-947,68.3,0.07897797082006647,223.3666,5.5383,1.8045,53.8244,119.1138,29.9726,-9886,17753,11719
3835927,36.88,0.51,237.7,15896,15976,16060,-1031,-435,-435,70.4,0.05357039368882322,223.3793,27.8334,41.5638,62.9846,93.1472,33.1767,-734,13351,8742
3835936,36.23,0.56,176.2,20650,20700,20830,8375,4512,4512,124.6,0.06948140102977507,223.3879,20.6638,26.5163,61.4268,101.6791,32.7455,-3524,17050,11196
3836010,38.06,0.52,409.3,25805,25904,25957,-2717,-1131,-1131,67.7,0.08658323219058434,223.4372,32.5085,51.8749,63.0275,87.56,33.1971,923,21656,14183
3836110,37.92,0.53,383.7,26972,26963,27174,277,121,121,75.8,0.09064270722914584,223.501,6.9444,3.8113,54.6106,117.5779,30.4555,-10760,20602,13667
3836156,37.26,0.51,283.1,20705,20687,20909,757,334,334,77.9,0.06974491666498162,223.531,4.9353,1.2085,53.3095,119.8351,29.9733,-8915,15546,10335
3836164,35.79,0.52,143.9,15929,15930,16127,5807,3062,3062,116.8,0.05379388163260598,223.536,9.3404,7.2092,56.0271,114.8759,31.0477,-5741,12382,8216
3836274,38.18,0.51,432.5,23287,23296,23482,-6792,-2637,-2637,57.6,0.07832752083443006,223.6144,11.1105,9.9305,56.9669,112.8713,31.4989,-7719,18302,12171
3836278,36.18,0.48,172.2,11902,11958,12078,-434,-186,-186,72.4,0.040287871418032806,223.6188,21.9493,29.2205,61.6173,100.1786,33.0801,-1770,9862,6527
3836305,38.78,0.53,570.2,26910,26947,27095,-12052,-4462,-4462,50.8,0.0903791915939393,223.6399,17.4306,20.5523,60.0084,105.5267,32.5979,-6076,21874,14517
3836313,37.68,0.45,343.6,24042,24027,24244,0,0,0,75.0,0.08086927923983998,223.6468,5.6132,2.204,53.6586,119.1133,30.2613,-10097,18131,12108
3836396,38.18,0.5,432.5,23024,23130,23171,-7106,-2742,-2742,56.8,0.07729013649836382,223.699,34.0159,55.1273,62.6826,85.7473,33.3506,1433,19268,12716
3836406,37.78,0.54,359.7,25376,25469,25531,217,95,95,75.7,0.0851622491450402,223.7063,30.9418,48.4166,62.8488,89.4275,33.466,213,21246,14045
3836409,37.58,0.53,328.1,24109,24094,24311,1142,506,506,78.8,0.08109276718362275,223.7066,5.5959,2.2459,53.6017,119.1504,30.3144,-10131,18166,12161
3836429,37.87,0.51,375.0,23111,23169,23285,-3137,-1289,-1289,65.8,0.0776703995668897,223.7187,22.5273,30.4438,61.6901,99.4997,33.2199,-3198,19117,12693
3836690,38.31,0.52,459.2,27625,27731,27770,-4197,-1717,-1717,64.8,0.09263074923652682,223.8759,34.2315,55.5576,62.5133,85.4798,33.4849,1823,23057,15300
3836895,37.74,0.53,353.2,22711,22725,22903,-2044,-855,-855,68.7,0.07639618472323277,223.9986,11.8862,11.503,57.0703,112.0653,32.0222,-7237,17856,12049
3836904,37.24,0.54,280.5,21404,21389,21605,1661,747,747,81.3,0.07206652276756076,224.0093,5.2668,2.1452,53.1595,119.6097,30.52,-9103,16020,10862
3836910,38.444,0.329,488.4,24422,24519,24574,-9351,-3524,-3524,53.5,0.08197004075399389,224.0107,31.5314,49.6956,62.5812,88.7128,33.7128,459,20390,13608
3836965,37.96,0.54,390.8,25440,25448,25634,-1803,-760,-760,69.9,0.0855058201630943,224.0384,10.4851,9.4039,56.2737,113.6909,31.7774,-8692,19810,13401
3836986,38.11,0.52,418.8,25140,25143,25336,-3994,-1628,-1628,64.5,0.08451179915940381,224.0521,9.2923,7.6658,55.5846,115.0627,31.5337,-9077,19413,13150
3837133,36.13,0.329,168.3,14058,14257,14115,1935,899,899,87.0,0.04708257203721916,224.1551,61.8493,100.7435,49.5383,53.8771,27.9406,7425,10174,6680
3837141,36.61,0.53,209.9,19975,20076,20124,5165,2548,2548,100.9,0.06712643851767612,224.1618,32.5084,51.7999,62.4174,87.5331,33.8077,718,16666,11170
3837163,37.65,0.53,338.8,25177,25184,25371,1497,667,667,79.8,0.08462854659272316,224.1873,10.128,9.0208,55.9522,114.1381,31.8453,-8748,19523,13288
3837193,38.082,0.343,413.4,26816,26827,27008,-1916,-808,-808,69.9,0.0900889908311169,224.2173,11.0647,10.4515,56.447,113.0654,32.0689,-8906,20916,14243
