sn_name,z,z_frame,mu,mu_source,mu_err,m_b_corr,m_b_corr_err,host_logmass,host_logmass_err,ra,dec,vpec,is_calibrator
ATLAS16dpb,0.02238,CMB,35.0481,SH0ES,0.288632,15.7951,0.287366,10.8735,0.0,44.3919,5.9782,68.0666,0
ASASSN-15uv,0.02104,CMB,34.6114,SH0ES,0.393324,15.3584,0.392396,9.45815,0.001,126.784,27.8116,-143.28,0
ASASSN-18iu,0.02202,CMB,34.8847,SH0ES,0.186029,15.6317,0.184059,7.0,,269.418,50.0386,-15.5141,0
2009na,0.02209,CMB,34.7477,SH0ES,0.199095,15.4947,0.197256,9.88571,0.141,161.756,26.5439,10.3045,0
1995ak,0.02193,CMB,34.6739,SH0ES,0.247785,15.4209,0.246309,10.0066,0.05,41.4535,3.2306,-29.0326,0
2001cp,0.02245,CMB,34.9654,SH0ES,0.216973,15.7124,0.215286,11.1055,,257.761,5.8411,136.814,0
1999dg,0.02263,CMB,34.8589,SH0ES,0.246447,15.6059,0.244964,7.0,,227.868,13.4849,194.005,0
2006et,0.0214,CMB,34.7742,SH0ES,0.253646,15.5212,0.252205,10.1464,0.1,10.6909,-23.5584,-126.054,0
ASASSN-18da,0.02157,CMB,34.7709,SH0ES,0.195863,15.5179,0.193993,7.0,,52.3194,-23.9786,-38.785,0
2018fop,0.02017,CMB,34.5899,SH0ES,0.199177,15.3369,0.197339,7.0,,18.8255,-6.859,-395.682,0
ASASSN-16lg,0.02093,CMB,34.375,SH0ES,0.203089,15.122,0.201286,10.4449,0.001,267.051,17.6256,-66.5899,0
2009dc,0.02179,CMB,34.3468,SH0ES,0.19901,15.0938,0.19717,10.4214,0.05,237.801,25.7078,123.081,0
SN2016ajf,0.01978,CMB,34.7627,SH0ES,0.339971,15.5097,0.338897,11.5,0.001,49.9771,41.565,-460.506,0
2007bc,0.02187,CMB,34.7419,SH0ES,0.187753,15.4889,0.185801,10.5792,0.454,169.811,20.809,163.394,0
2008Z,0.02146,CMB,35.2056,SH0ES,0.304103,15.9526,0.302902,7.0,0.31,145.814,36.2844,82.5593,0
2004bw,0.02207,CMB,34.8194,SH0ES,0.196425,15.5664,0.194561,7.0,,225.945,-3.3046,266.523,0
PSNJ2043531,0.01449,CMB,34.1902,SH0ES,0.372674,14.9372,0.371694,7.58761,0.001,310.972,12.5085,-126.778,0
2002he,0.02469,CMB,35.1139,SH0ES,0.15531,15.8609,0.152945,10.9809,,124.995,62.8203,-146.356,0
2005am,0.00841,CMB,32.3744,SH0ES,0.338325,13.1214,0.337245,11.3117,,139.052,-16.3044,-63.9574,0
2005cf,0.00703,CMB,32.3221,SH0ES,0.322655,13.0691,0.321523,9.184,4.066,230.384,-7.4132,-21.2471,1
1992G,0.00611,CMB,32.4405,SH0ES,0.439634,13.1875,0.438804,10.0995,,159.077,37.3212,-242.468,0
2017erp,0.00727,CMB,32.2048,SH0ES,0.34795,12.9518,0.3469,10.591,,227.312,-11.3342,147.138,1
1996X,0.00812,CMB,31.9733,SH0ES,0.415464,12.7203,0.414586,9.77381,2.3,199.505,-26.8459,405.572,0
1995al,0.00592,CMB,32.3593,SH0ES,0.359446,13.1063,0.358431,10.296,0.02,147.733,33.5526,-242.468,1
2011iv,0.00594,CMB,31.2217,SH0ES,0.420706,11.9687,0.419839,7.0,,54.714,-35.5922,-219.284,0
1997br,0.00801,CMB,31.7321,SH0ES,0.531169,12.4791,0.530482,8.92838,5.0,200.177,-22.0367,405.572,0
2019np,0.0055,CMB,32.4338,SH0ES,0.32229,13.1808,0.321157,10.63,,157.342,29.5106,-289.936,1
2014bv,0.00548,CMB,32.4001,SH0ES,0.482567,13.1471,0.481811,10.4962,0.001,186.129,75.5357,-255.967,0
1998dm,0.00567,CMB,32.8333,SH0ES,0.562902,13.5803,0.562254,7.05776,,21.5582,-6.1039,-191.494,0
2007le,0.00552,CMB,32.0203,SH0ES,0.538159,12.7673,0.537482,9.02452,0.4,354.702,-6.5226,-230.401,0
2007af,0.00635,CMB,32.0337,SH0ES,0.339166,12.7807,0.33809,10.331,0.216,215.588,-0.3938,31.5763,1
2002fk,0.00668,CMB,32.4423,SH0ES,0.300309,13.1893,0.299093,9.89,0.219,50.5238,-15.4009,-152.591,1
2003du,0.00664,CMB,32.7943,SH0ES,0.289134,13.5413,0.28787,9.345,,218.649,59.3344,-244.618,1
2009ig,0.00801,CMB,32.6707,SH0ES,0.286975,13.4177,0.285702,9.906,0.104,39.5484,-1.3125,-43.0674,1
ASASSN-15so,0.00773,CMB,32.7527,SH0ES,0.26758,13.4997,0.266214,10.95,0.001,168.546,48.3187,-249.339,1
2005W,0.00861,CMB,32.852,SH0ES,0.318032,13.599,0.316884,10.827,0.13,27.6906,21.7599,15.8947,1
2001bg,0.00796,CMB,32.6928,SH0ES,0.359218,13.4398,0.358202,10.449,,128.829,28.4683,-174.166,1
2013gh,0.00775,CMB,32.6922,SH0ES,0.484865,13.4392,0.484113,9.71043,0.002,330.591,-18.9168,-189.641,0
1991M,0.00758,CMB,33.2138,SH0ES,0.462834,13.9608,0.462045,7.68875,,239.645,17.458,-185.685,0
1995D,0.0078,CMB,32.484,SH0ES,0.342662,13.231,0.341596,10.5795,0.04,145.228,5.1406,-114.034,0
1996Z,0.00867,CMB,32.4455,SH0ES,0.490787,13.1925,0.490044,7.0,3.0,144.187,-21.1476,149.869,0
2012hr,0.00788,CMB,32.7092,SH0ES,0.367554,13.4562,0.366561,10.1223,0.0,95.4103,-59.7141,-75.7452,0
1998dh,0.00769,CMB,32.6151,SH0ES,0.317457,13.3621,0.316306,10.935,0.37417,348.668,4.5373,-134.006,1
2003kf,0.00769,CMB,32.6418,SH0ES,0.362719,13.3888,0.361712,8.21817,4.196,91.1476,-12.6286,-75.3531,0
2008Q,0.00722,CMB,32.2998,SH0ES,0.396652,13.0468,0.395732,10.553,0.0,21.2385,9.5504,-84.4233,0
2011by,0.00369,CMB,31.7933,SH0ES,0.55272,12.5403,0.55206,10.417,0.002,178.94,55.3256,61.7743,1
2012ht,0.00465,CMB,31.9309,SH0ES,0.442017,12.6779,0.441191,9.53,,163.345,16.7764,-0.2973,1
2013dy,0.00293,CMB,31.5611,SH0ES,0.530838,12.3081,0.530151,9.131,0.004,334.573,40.5693,-413.1,1
2005df_ANU,0.00435,CMB,31.3779,SH0ES,0.479276,12.1249,0.478515,9.552,,64.4077,-62.7693,86.1777,1
2005df,0.00435,CMB,31.3933,SH0ES,0.476404,12.1403,0.475638,10.375,1.0,64.4077,-62.7693,86.1777,1
2021pit,0.00366,CMB,30.9999,SH0ES,0.566505,11.7469,0.565861,-9.0,,56.1257,-44.6325,-55.3501,1
1990N,0.00462,CMB,31.6969,SH0ES,0.550993,12.4439,0.550332,9.802,,190.736,13.2565,308.577,1
1998aq,0.00369,CMB,31.4967,SH0ES,0.545492,12.2437,0.544824,10.199,,179.108,55.1287,61.7743,1
2001el,0.00357,CMB,31.5011,SH0ES,0.591006,12.2481,0.590389,11.28,,56.1275,-44.6398,71.5597,1
1980N,0.0046,CMB,31.2476,SH0ES,0.558603,11.9946,0.557951,11.314,,50.7513,-37.2139,-67.5086,0
2017cbv,0.00478,CMB,30.5107,SH0ES,0.578546,11.2577,0.577916,10.449,,218.143,-44.1341,440.866,1
2013aa,0.00478,CMB,30.5528,SH0ES,0.580251,11.2998,0.579622,10.53,,218.141,-44.2244,440.866,1
1981B,0.0035,CMB,30.7946,SH0ES,0.614535,11.5416,0.613941,9.686,,188.623,2.1998,97.8762,1
1994DRichmond,0.00299,CMB,30.7757,SH0ES,0.881212,11.5227,0.880798,8.46247,,188.51,7.7016,0.0,0
2012cg,0.00256,CMB,30.7449,SH0ES,0.799068,11.4919,0.798612,9.633,0.004,186.803,9.4203,0.0,1
2012fr,0.0046,CMB,31.1331,SH0ES,0.446882,11.8801,0.446066,10.732,0.0,53.4,-36.1271,-67.5086,1
2006dd,0.00551,CMB,31.1857,SH0ES,0.452235,11.9327,0.451429,11.01,10.0,50.6734,-37.2036,-191.492,0
2007sr,0.0066,CMB,31.6799,SH0ES,0.375913,12.4269,0.374942,10.682,,180.47,-18.9728,265.999,1
1981D,0.00551,CMB,30.9079,SH0ES,0.524992,11.6549,0.524297,11.314,,50.6599,-37.2327,-191.492,0
2018gv,0.00596,CMB,31.9102,SH0ES,0.350249,12.6572,0.349206,10.06,,121.394,-11.4379,-18.777,1
2015bp,0.00603,CMB,32.4685,SH0ES,0.487055,13.2155,0.486307,8.048,0.039,226.375,1.634,34.1093,0
1994ae,0.0054,CMB,32.1822,SH0ES,0.339643,12.9292,0.338568,10.196,0.03,161.758,17.2752,-144.588,1
2007gi,0.00505,CMB,31.7403,SH0ES,0.491367,12.4873,0.490624,7.0,,180.348,61.8927,-242.803,0
SN2016coj,0.00489,CMB,31.8985,SH0ES,0.483668,12.6455,0.482914,11.036,0.0,182.028,65.1772,-242.803,0
2007on,0.0046,CMB,31.6525,SH0ES,0.564724,12.3995,0.564078,11.2901,10.0,54.7125,-35.5753,-67.5086,0
2016coj,0.00489,CMB,31.9117,SH0ES,0.469628,12.6587,0.468851,11.036,0.002,182.028,65.1772,-242.803,0
2018aoz,0.00701,CMB,31.7282,SH0ES,0.501431,12.4752,0.500704,9.85343,,177.758,-28.7441,456.87,0
2011B,0.00458,CMB,31.6512,SH0ES,0.514401,12.3982,0.513692,11.08,0.003,133.952,78.2174,-238.157,0
2015F,0.00515,CMB,31.539,SH0ES,0.407028,12.286,0.406132,12.198,,114.066,-69.5064,80.5777,1
1992A,0.0046,CMB,31.34,SH0ES,0.562589,12.087,0.561941,11.5,,54.1142,-34.9587,-67.5086,0
PSNJ0717457,0.00812,CMB,32.7223,SH0ES,0.383433,13.4693,0.382481,9.38921,0.001,109.44,23.3446,-143.618,0
2000dm,0.01472,CMB,34.0109,SH0ES,0.270222,14.7579,0.268869,7.0,,274.746,16.2482,-35.4736,0
2008hv,0.0136,CMB,33.7683,SH0ES,0.232778,14.5153,0.231206,10.5379,0.19,136.892,3.3923,-42.963,0
2007hj,0.01288,CMB,33.9247,SH0ES,0.304606,14.6717,0.303407,10.8348,0.444,345.449,15.5865,-110.604,0
1999dq,0.01334,CMB,33.4717,SH0ES,0.261601,14.2187,0.260204,10.854,0.45,38.4987,20.9751,64.7561,1
2017cfd,0.01222,CMB,33.5673,SH0ES,0.284786,14.3143,0.283503,10.6316,,130.204,73.4875,-244.554,0
AT2017cfd,0.01222,CMB,33.5752,SH0ES,0.292564,14.3222,0.291315,10.6316,0.001,130.204,73.4875,-244.554,0
2013gy,0.01309,CMB,33.7607,SH0ES,0.28722,14.5077,0.285948,10.4638,0.003,55.5703,-4.7218,18.0714,0
2001ep,0.01306,CMB,33.5028,SH0ES,0.331124,14.2498,0.330021,9.88173,0.029,74.2511,-4.7612,65.6891,0
2001bt,0.01407,CMB,33.7492,SH0ES,0.416658,14.4962,0.415783,10.7524,0.28089,288.445,-59.2897,378.659,0
2009kq,0.01247,CMB,33.5178,SH0ES,0.26619,14.2648,0.264818,7.75299,0.104,129.063,28.0671,-35.0185,0
2002ha,0.0122,CMB,33.7246,SH0ES,0.250097,14.4716,0.248635,10.6057,0.452,311.827,0.3127,-112.614,0
2008R,0.0126,CMB,33.8286,SH0ES,0.265115,14.5756,0.263736,11.0466,0.24,45.9738,-11.9943,40.6545,0
1997E,0.01314,CMB,33.7649,SH0ES,0.288791,14.5119,0.287526,8.75604,1.5,101.909,74.4975,-184.243,0
2007cv,0.01361,CMB,33.6741,SH0ES,0.345367,14.4211,0.34431,9.00235,0.021,159.439,-27.0825,-73.3599,0
2006N,0.01416,CMB,33.9078,SH0ES,0.240515,14.6548,0.238994,9.70642,0.437,92.1302,64.7236,-89.215,0
2013fa,0.01429,CMB,33.7894,SH0ES,0.397352,14.5364,0.396434,8.70972,,310.973,12.5144,-126.778,0
2001fe,0.01448,CMB,33.8916,SH0ES,0.240694,14.6386,0.239175,9.95617,0.095,144.488,25.4948,-56.6491,0
2005bo,0.01503,CMB,33.7189,SH0ES,0.39282,14.4659,0.391891,7.89478,,192.421,-11.0965,118.876,0
2003gt,0.01422,CMB,33.9253,SH0ES,0.243928,14.6723,0.242429,7.0,,308.246,9.872,-117.106,0
2004eo,0.0142,CMB,33.8826,SH0ES,0.249316,14.6296,0.24785,9.18868,0.13,308.226,9.9285,-117.106,0
2013gq,0.01457,CMB,33.7526,SH0ES,0.2163,14.4996,0.214608,10.8931,0.002,124.473,23.4696,11.9841,0
2006td,0.01504,CMB,34.1727,SH0ES,0.365029,14.9197,0.364029,9.15931,4.691,29.5657,36.3494,161.174,0
2007ca,0.01509,CMB,34.252,SH0ES,0.397235,14.999,0.396317,9.44451,4.356,202.774,-15.1018,197.318,0
1992al,0.01434,CMB,33.6968,SH0ES,0.233531,14.4438,0.231964,10.0338,0.28089,311.485,-51.3944,134.76,0
2005kc,0.01386,CMB,34.0249,SH0ES,0.352338,14.7719,0.351302,10.6541,0.439,338.531,5.5684,-167.359,0
ASASSN-16la,0.01424,CMB,33.8444,SH0ES,0.265489,14.5914,0.264112,8.23133,0.001,37.3226,18.0879,-1.3947,0
ASASSN-16dn,0.01406,CMB,33.8206,SH0ES,0.250873,14.5676,0.249416,8.03684,0.017,162.206,-20.2639,-13.3692,0
1999dk,0.014,CMB,33.6651,SH0ES,0.296207,14.4121,0.294973,9.64099,,22.8622,14.2849,31.2944,0
2010Y,0.01142,CMB,33.7403,SH0ES,0.254135,14.4873,0.252697,10.1182,0.047,162.766,65.7797,-269.901,0
2009kk,0.01244,CMB,33.7023,SH0ES,0.266666,14.4493,0.265296,9.51953,3.442,57.4345,-3.2644,68.5505,0
2001cz,0.01275,CMB,33.8783,SH0ES,0.346381,14.6253,0.345327,7.0,0.28089,191.876,-39.58,183.108,0
1999cp,0.00998,CMB,33.2135,SH0ES,0.253629,13.9605,0.252188,10.441,,211.63,-5.4469,129.581,1
2009Y,0.0105,CMB,32.6457,SH0ES,0.409088,13.3927,0.408196,10.636,0.008,220.599,-17.2468,161.695,1
PTF10icb,0.009,CMB,33.4753,SH0ES,0.372879,14.2223,0.3719,8.8903,0.002,193.705,58.8819,-273.135,0
1998es,0.00957,CMB,32.9165,SH0ES,0.372831,13.6635,0.371852,9.78837,,24.3233,5.8807,-28.2159,0
2002dj,0.01051,CMB,32.8654,SH0ES,0.334488,13.6124,0.333397,11.1654,2.464,198.251,-19.519,280.754,0
2002cr,0.00998,CMB,33.2469,SH0ES,0.254885,13.9939,0.253451,10.426,3.449,211.657,-5.4394,129.581,1
2013cs,0.01029,CMB,32.3353,SH0ES,0.401367,13.0823,0.400458,9.413,0.033,198.812,-17.9654,280.754,0
2006D,0.00966,CMB,32.9159,SH0ES,0.285505,13.6629,0.284225,9.554,3.708,193.141,-9.7752,120.873,1
2002er,0.00853,CMB,32.7498,SH0ES,0.409525,13.4968,0.408634,9.82908,,257.875,7.9958,-157.182,0
2019ein,0.00837,CMB,32.8616,SH0ES,0.327035,13.6086,0.325919,7.0,,208.371,40.2754,-134.568,0
1997bp,0.00931,CMB,32.4198,SH0ES,0.425219,13.1668,0.42436,9.75,0.43,191.724,-11.6425,201.132,1
2013E,0.01042,CMB,32.7794,SH0ES,0.348547,13.5264,0.3475,10.5748,0.0,150.023,-34.2337,77.0649,0
2011ao,0.01168,CMB,33.4974,SH0ES,0.301502,14.2444,0.30029,7.12388,0.01,178.463,33.3629,-81.5267,0
1997bq,0.00993,CMB,33.0683,SH0ES,0.324016,13.8153,0.322889,12.588,,154.272,73.3839,-255.903,1
2009ab,0.01189,CMB,33.5833,SH0ES,0.281169,14.3303,0.27987,9.3236,0.03,64.1516,2.7642,99.0651,0
2013ex,0.01096,CMB,33.4947,SH0ES,0.325172,14.2417,0.32405,8.72661,0.029,83.1942,-14.0459,-74.5942,0
2010ko,0.01096,CMB,33.8347,SH0ES,0.353909,14.5817,0.352878,7.25539,0.019,83.206,-14.0961,-74.5942,0
iPTF13ebh,0.01238,CMB,33.6369,SH0ES,0.29522,14.3839,0.293983,11.5,0.001,35.4999,33.2705,367.497,0
ASASSN-16jf,0.0104,CMB,33.5709,SH0ES,0.314858,14.3179,0.313698,8.01649,0.013,339.247,-25.232,-166.92,0
2008fv_comb,0.00993,CMB,33.1809,SH0ES,0.377969,13.9279,0.377003,8.37261,0.132,154.239,73.4101,-255.903,1
1997do,0.01048,CMB,33.1081,SH0ES,0.364668,13.8551,0.363667,9.594,0.28089,111.677,47.0933,-76.099,0
1999ac,0.00979,CMB,32.9182,SH0ES,0.365223,13.6652,0.364224,9.83179,,241.812,7.9723,-112.326,0
2002dp,0.01049,CMB,33.2931,SH0ES,0.27457,14.0401,0.273239,10.53,,352.127,22.4289,-34.4658,1
2021hpr,0.00958,CMB,33.0869,SH0ES,0.343916,13.8339,0.342855,6.952,0.132,154.161,73.4005,-255.903,1
2004S,0.0098,CMB,33.1236,SH0ES,0.317227,13.8706,0.316076,7.0,,101.431,-31.2312,-183.95,0
2006bh,0.01042,CMB,33.2788,SH0ES,0.247952,14.0258,0.246478,10.501,10.0,340.067,-66.4851,40.4087,1
2009an,0.00921,CMB,33.2253,SH0ES,0.299086,13.9723,0.297865,10.5117,0.017,185.697,65.8512,-311.409,0
370356,0.025,CMB,35.2277,SH0ES,0.204374,15.9747,0.202583,8.48686,1.0,183.406,46.4835,-50.8392,0
14019,0.21513,CMB,40.4641,SH0ES,0.22943,21.2111,0.227836,9.931,0.093,316.642,-0.648,-20.3581,0
1250017,0.18217,CMB,39.6885,SH0ES,0.152439,20.4355,0.150029,8.797,0.038,43.1937,-0.1275,-34.9294,0
14979,0.17654,CMB,39.5164,SH0ES,0.135467,20.2634,0.132749,10.089,0.066,54.9464,0.9928,-31.9455,0
18604,0.17483,CMB,39.7434,SH0ES,0.182014,20.4904,0.18,11.05,0.073,340.921,0.4214,-37.6911,0
19969,0.17428,CMB,39.4849,SH0ES,0.162645,20.2319,0.160388,10.367,0.062,31.9105,-0.324,-39.7033,0
15583,0.17427,CMB,39.5546,SH0ES,0.230974,20.3016,0.22939,9.434,0.118,37.7311,0.9463,-39.6412,0
5350,0.17431,CMB,39.5053,SH0ES,0.183971,20.2523,0.181979,10.865,0.07,307.219,-0.7792,-17.9761,0
16165,0.17405,CMB,39.3317,SH0ES,0.154309,20.0787,0.151928,7.0,,30.7331,-0.5339,-39.8225,0
14421,0.174,CMB,39.5734,SH0ES,0.137128,20.3204,0.134443,11.5,0.084,31.8299,1.2521,-41.9367,0
15648,0.17383,CMB,39.5986,SH0ES,0.318528,20.3456,0.317382,11.339,0.084,313.718,-0.1948,-23.0594,0
120143,0.1736,CMB,39.3493,SH0ES,0.151501,20.0963,0.149076,9.163,0.213,163.682,58.6266,-46.1522,0
15897,0.17357,CMB,39.5403,SH0ES,0.18318,20.2873,0.181179,10.816,0.088,11.6814,-1.0329,-41.7854,0
3080,0.17315,CMB,39.3871,SH0ES,0.131849,20.1341,0.129054,10.961,0.104,16.9323,-1.0395,-41.544,0
100090,0.17282,CMB,39.7263,SH0ES,0.252568,20.4733,0.251121,9.978,0.071,131.828,43.4081,-37.2187,0
1303279,0.17274,CMB,39.2676,SH0ES,0.152344,20.0146,0.149932,10.617,0.125,54.9068,-27.813,8.667,0
19282,0.17239,CMB,39.5021,SH0ES,0.177409,20.2491,0.175342,7.0,,359.072,-0.5059,-41.783,0
310039,0.17156,CMB,39.4603,SH0ES,0.214715,20.2073,0.21301,9.953,0.011,36.2156,-3.3448,-34.8076,0
590005,0.17137,CMB,39.5424,SH0ES,0.275502,20.2894,0.274175,7.0,1.0,151.018,1.2155,31.7763,0
12856,0.17029,CMB,39.4742,SH0ES,0.132684,20.2212,0.129908,10.352,0.045,332.866,0.756,-35.5291,0
17389,0.1696,CMB,39.6721,SH0ES,0.274897,20.4191,0.273568,9.891,0.077,323.295,-0.9601,-28.2694,0
350233,0.16935,CMB,39.5155,SH0ES,0.182871,20.2625,0.180867,9.181,0.145,149.466,3.4824,28.1347,0
17218,0.17697,CMB,39.5095,SH0ES,0.175623,20.2565,0.173535,10.158,0.065,356.172,-0.0301,-41.0324,0
14451,0.17729,CMB,39.4771,SH0ES,0.138264,20.2241,0.135602,10.124,0.071,308.195,0.9271,-20.6291,0
17220,0.17769,CMB,39.3394,SH0ES,0.257355,20.0864,0.255935,10.863,0.109,9.7015,-0.1792,-42.1287,0
420159,0.18059,CMB,39.5035,SH0ES,0.133745,20.2505,0.130991,11.338,0.011,333.685,1.2178,-34.841,0
17332,0.18203,CMB,39.5863,SH0ES,0.201062,20.3333,0.199241,10.604,0.114,43.7735,-0.1474,-34.6777,0
1339392,0.18148,CMB,39.3953,SH0ES,0.235174,20.1423,0.233619,10.292,0.0435,54.1245,-28.5698,9.0373,0
15443,0.18123,CMB,39.4868,SH0ES,0.134057,20.2338,0.13131,10.339,0.061,49.8674,-0.318,-32.0186,0
370595,0.18138,CMB,39.6585,SH0ES,0.225961,20.4055,0.224342,10.324,0.128,150.498,1.3251,29.917,0
17215,0.1808,CMB,39.6213,SH0ES,0.207991,20.3683,0.206231,11.331,0.068,54.9264,1.0923,-31.4181,0
360112,0.18071,CMB,39.6151,SH0ES,0.246207,20.3621,0.244722,9.381,0.36,130.673,43.5966,-36.6742,0
350548,0.18067,CMB,39.6391,SH0ES,0.133983,20.3861,0.131234,10.636,0.006,128.848,44.9136,-39.0661,0
330023,0.18064,CMB,39.7166,SH0ES,0.179158,20.4636,0.177112,10.623,0.04,35.7981,-2.7801,-34.2363,0
14284,0.18037,CMB,39.3688,SH0ES,0.13762,20.1158,0.134945,10.572,0.078,49.0493,-0.6009,-32.0931,0
370428,0.1778,CMB,39.6477,SH0ES,0.131546,20.3947,0.128745,10.124,0.085,184.375,47.5482,-27.5994,0
13254,0.1799,CMB,39.9979,SH0ES,0.268081,20.7449,0.266717,10.005,0.062,42.0587,-0.347,-35.4028,0
1303496,0.17979,CMB,39.5962,SH0ES,0.208929,20.3432,0.207177,10.643,0.1955,53.8482,-29.5918,10.4164,0
2372,0.17959,CMB,39.5519,SH0ES,0.174634,20.2989,0.172535,10.597,0.072,40.5207,-0.5409,-35.7986,0
1347120,0.17955,CMB,39.5509,SH0ES,0.280575,20.2979,0.279272,7.773,0.0205,52.8899,-28.9121,9.0685,0
13045,0.17916,CMB,39.5355,SH0ES,0.229828,20.2825,0.228237,10.574,0.063,345.025,0.5377,-38.5517,0
300179,0.17896,CMB,39.7672,SH0ES,0.201468,20.5142,0.19965,10.324,0.112,351.142,0.227,-39.8887,0
6936,0.1789,CMB,39.641,SH0ES,0.157339,20.388,0.155005,10.259,0.073,323.234,-0.6998,-27.3884,0
5635,0.17839,CMB,39.9669,SH0ES,0.207864,20.7139,0.206103,9.483,0.062,333.183,-0.0349,-33.2969,0
12853,0.16817,CMB,39.2757,SH0ES,0.165826,20.0227,0.163613,10.364,0.072,316.766,0.7231,-26.8994,0
12843,0.16595,CMB,39.1817,SH0ES,0.193496,19.9287,0.191603,11.258,0.08,323.878,-0.9803,-29.1416,0
20430,0.16593,CMB,39.4938,SH0ES,0.241887,20.2408,0.240376,7.0,,312.417,0.4686,-24.0487,0
1293758,0.14812,CMB,39.2285,SH0ES,0.184985,19.9755,0.183004,11.0622,0.007,8.4839,-43.3497,24.7766,0
15132,0.15304,CMB,39.2175,SH0ES,0.127754,19.9645,0.124868,11.224,54.255,329.7,0.1977,-36.2282,0
18323,0.15272,CMB,39.3239,SH0ES,0.173198,20.0709,0.171081,9.359,0.082,3.4286,0.6522,-48.4794,0
2031,0.15186,CMB,39.0477,SH0ES,0.158769,19.7947,0.156456,9.204,54.124,312.043,-1.1714,-23.0474,0
460003,0.15067,CMB,39.1687,SH0ES,0.134119,19.9157,0.131373,10.8761,0.1,128.835,43.8555,-43.8484,0
000038,0.15036,CMB,39.1058,SH0ES,0.170038,19.8528,0.167881,9.126,0.459,35.0957,-4.6725,-36.9711,0
2308,0.14923,CMB,39.1104,SH0ES,0.175216,19.8574,0.173123,10.3812,,34.2729,0.2803,-45.2652,0
1255502,0.14819,CMB,39.0239,SH0ES,0.142683,19.7709,0.140105,10.1485,0.091,33.9046,-4.2092,-38.6209,0
14437,0.14792,CMB,39.0382,SH0ES,0.157931,19.7852,0.155606,9.91097,0.117,332.081,-1.1964,-36.3792,0
1316385,0.14741,CMB,39.0154,SH0ES,0.197495,19.7624,0.19564,9.63951,0.1255,53.526,-27.6321,8.8354,0
19353,0.15325,CMB,39.2564,SH0ES,0.179373,20.0034,0.177329,11.004,0.059,43.1144,0.2518,-40.8294,0
440008,0.14656,CMB,39.158,SH0ES,0.187578,19.905,0.185624,9.32684,0.21,52.6735,-28.8632,10.5023,0
1296657,0.14624,CMB,39.1857,SH0ES,0.207408,19.9327,0.205643,9.33695,0.0095,36.2552,-6.2786,-34.8677,0
17605,0.14533,CMB,39.1518,SH0ES,0.210163,19.8988,0.208421,10.2332,0.049,309.203,0.0984,-23.7173,0
190260,0.14344,CMB,39.1135,SH0ES,0.129494,19.8605,0.126647,10.2639,0.042,333.967,-0.8252,-38.9038,0
17568,0.14335,CMB,39.5154,SH0ES,0.37065,20.2624,0.369665,9.24061,0.073,313.103,0.2777,-27.2256,0
1317666,0.1412,CMB,39.1237,SH0ES,0.260864,19.8707,0.259463,9.68561,0.2055,36.7711,-5.0031,-37.79,0
17208,0.14084,CMB,39.2835,SH0ES,0.203514,20.0305,0.201715,11.5,0.202,1.4916,1.1031,-52.1075,0
190230,0.13864,CMB,39.0467,SH0ES,0.130742,19.7937,0.127924,10.1494,0.028,333.937,0.4225,-42.0344,0
18740,0.15317,CMB,39.0991,SH0ES,0.159928,19.8461,0.157633,10.663,0.086,16.8553,1.0437,-49.0878,0
16073,0.15339,CMB,39.3639,SH0ES,0.175468,20.1109,0.173378,9.751,0.087,8.1078,-1.054,-46.0229,0
20764,0.16478,CMB,39.3182,SH0ES,0.150918,20.0652,0.148483,11.011,0.075,26.1208,0.2298,-43.7863,0
3317,0.15991,CMB,39.2286,SH0ES,0.167715,19.9756,0.165527,10.054,0.068,26.9626,0.6406,-45.3212,0
19616,0.16455,CMB,39.3293,SH0ES,0.139452,20.0763,0.136814,11.04,0.043,37.1011,0.1847,-40.6844,0
3087,0.16431,CMB,39.2634,SH0ES,0.199319,20.0104,0.197482,9.664,0.087,20.4067,-0.9772,-43.1448,0
17825,0.1622,CMB,39.3252,SH0ES,0.224064,20.0722,0.222431,7.0,,32.9471,-0.9124,-40.9758,0
120336,0.16134,CMB,39.3106,SH0ES,0.246322,20.0576,0.244838,9.757,0.584,149.082,1.4095,32.1038,0
5103,0.1606,CMB,39.2162,SH0ES,0.20927,19.9632,0.207521,9.086,0.074,359.884,0.7372,-46.1569,0
390627,0.16045,CMB,39.4242,SH0ES,0.26036,20.1712,0.258956,11.254,0.022,212.627,53.9,-41.4349,0
2689,0.16036,CMB,39.2057,SH0ES,0.217053,19.9527,0.215367,11.351,0.092,24.9003,-0.7587,-43.616,0
1299775,0.16009,CMB,39.0428,SH0ES,0.270648,19.7898,0.269298,10.783,0.134,53.4389,-29.6767,11.3957,0
5550,0.15493,CMB,39.2076,SH0ES,0.167881,19.9546,0.165696,9.564,0.094,3.5983,0.3331,-47.3893,0
15425,0.15935,CMB,39.0908,SH0ES,0.143045,19.8378,0.140474,10.526,0.062,55.5611,0.4783,-33.6581,0
14782,0.15922,CMB,38.9503,SH0ES,0.143914,19.6973,0.141359,11.427,0.111,314.234,-0.279,-25.0118,0
440042,0.15906,CMB,39.4267,SH0ES,0.283686,20.1737,0.282399,9.028,7.383,35.9021,-3.294,-37.1445,0
16206,0.15838,CMB,39.0794,SH0ES,0.163715,19.8264,0.161473,10.927,0.078,5.7882,-0.0536,-46.2834,0
