galaxy,ra,dec,v_cmb,DM_baseline,e_DM,catalog,indicator
g2002495-790513,300.70636,-79.087,11779,35.619735825040166,0.5080000162124634,6dFGSv,FP
g2003012-830531,300.75494,-83.0919,15574,35.58619443502914,0.8295000195503235,6dFGSv,FP
g2003017-122406,300.75691,-12.4016,14905,37.16585366811582,0.7045000195503235,6dFGSv,FP
g2003038-131849,300.76575,-13.3136,14637,35.88395406318165,0.6660000085830688,6dFGSv,FP
g2003157-602601,300.81525,-60.4335,16075,35.21394854398524,0.6729999780654907,6dFGSv,FP
g2003179-525106,300.82455,-52.8518,12026,35.07279957737752,0.5105000138282776,6dFGSv,FP
g2003344-481704,300.89324,-48.2845,2925,32.40032305761359,0.48900002241134644,6dFGSv,FP
g2003375-184057,300.90614,-18.6826,15516,36.2715924651575,0.6454999446868896,6dFGSv,FP
g2004045-510349,301.01864,-51.0637,15137,36.53789276714422,0.6004999876022339,6dFGSv,FP
g2004286-103751,301.11929,-10.6307,7885,35.38220214976711,0.5084999799728394,6dFGSv,FP
g2004341-573553,301.14226,-57.5982,4550,33.291250688554776,0.4964999854564667,6dFGSv,FP
g2004371-501836,301.15454,-50.3101,11326,35.416576449913066,0.47049999237060547,6dFGSv,FP
g2004379-184925,301.15771,-18.8235,10329,35.51698507333754,0.4934999942779541,6dFGSv,FP
g2004502-214251,301.20915,-21.7143,5628,34.14046418201013,0.4895000159740448,6dFGSv,FP
g2004575-164623,301.2396,-16.773,13442,36.59451323541896,0.749500036239624,6dFGSv,FP
g2005116-125042,301.2981,-12.8451,16043,35.59562158845105,0.4964999854564667,6dFGSv,FP
g2005252-074651,301.35495,-7.7807,7970,36.00948529455546,0.737000048160553,6dFGSv,FP
g2005437-103441,301.4322,-10.578,7914,34.958173981172436,0.5705000162124634,6dFGSv,FP
g2005463-010105,301.44301,-1.0179,12579,36.515424341739376,0.6480000019073486,6dFGSv,FP
g2005465-214247,301.44359,-21.7131,15221,37.55140970715004,0.7315000295639038,6dFGSv,FP
g2005565-090227,301.4853,-9.0409,4494,33.37585904292078,0.48649999499320984,6dFGSv,FP
g2006031-200011,301.51291,-20.003,10270,35.4200458933533,0.625,6dFGSv,FP
g2006225-202252,301.59359,-20.3812,9461,35.76287886221114,0.6575000286102295,6dFGSv,FP
g2006283-482232,301.61774,-48.3756,2773,33.21894312617523,0.515500009059906,6dFGSv,FP
g2006344-463623,301.64326,-46.6064,10561,35.26221897076498,0.48500001430511475,6dFGSv,FP
g2006524-541814,301.71839,-54.304,5135,34.18339601760623,0.5164999961853027,6dFGSv,FP
g2006548-552246,301.72829,-55.3794,11674,37.380792173426585,0.7170000076293945,6dFGSv,FP
g2007064-424850,301.77661,-42.8138,5420,33.97719012376362,0.4569999873638153,6dFGSv,FP
g2007175-200419,301.82279,-20.072,10119,34.66438172056266,0.6100000143051147,6dFGSv,FP
g2007195-482213,301.83105,-48.3702,2592,32.87736876096663,0.5015000104904175,6dFGSv,FP
g2007214-530544,301.83929,-53.0954,14813,36.79290870682014,0.5565000176429749,6dFGSv,FP
g2007271-203452,301.86284,-20.581,12069,36.43605010334784,0.6159999966621399,6dFGSv,FP
g2007307-070512,301.878,-7.0866,10725,36.32518016237949,0.812999963760376,6dFGSv,FP
g2007361-530426,301.90035,-53.0739,14842,37.03615574473609,0.5449999570846558,6dFGSv,FP
g2007384-001920,301.9101,-0.3222,13145,36.9824965781598,0.6050000190734863,6dFGSv,FP
g2007486-201511,301.95256,-20.253,9909,35.63934277223806,0.5115000009536743,6dFGSv,FP
g2007511-202707,301.96306,-20.4518,10449,36.289567354357544,0.8820000290870667,6dFGSv,FP
g2007517-214358,301.96529,-21.7328,12131,35.44317665209274,0.6179999709129333,6dFGSv,FP
g2007520-602119,301.9665,-60.3551,8517,34.79512699388239,0.5885000228881836,6dFGSv,FP
g2007564-841120,301.98509,-84.1888,15368,36.259280499668066,0.6475000381469727,6dFGSv,FP
g2008195-481241,302.08111,-48.2114,2471,33.16805743806462,0.5049999952316284,6dFGSv,FP
g2008233-213930,302.09699,-21.6583,12070,35.65922998563448,0.5540000200271606,6dFGSv,FP
g2008312-200409,302.13,-20.069,9458,35.85269015857686,0.887499988079071,6dFGSv,FP
g2008335-201604,302.13959,-20.2678,15005,37.229873730007185,0.7705000042915344,6dFGSv,FP
g2008377-552713,302.15701,-55.4537,4179,32.829055496269504,0.5149999856948853,6dFGSv,FP
g2008382-531435,302.15896,-53.2431,14363,35.849919557503526,0.684499979019165,6dFGSv,FP
g2008469-215142,302.19526,-21.8615,12100,35.770120528844764,0.5870000123977661,6dFGSv,FP
g2008539-542802,302.22479,-54.4672,16136,37.14467306766822,0.687000036239624,6dFGSv,FP
g2009032-542702,302.26321,-54.4505,16136,36.95467301656519,0.5979999899864197,6dFGSv,FP
g2009133-542122,302.3055,-54.356,15296,36.8730831053571,0.5835000276565552,6dFGSv,FP
g2009147-462103,302.31105,-46.3507,9239,35.76031854499587,0.5799999833106995,6dFGSv,FP
g2009156-210230,302.3148,-21.0416,11948,37.05966981844937,0.999500036239624,6dFGSv,FP
g2009156-541918,302.31511,-54.3215,15926,37.0967272653743,0.5889999866485596,6dFGSv,FP
g2009256-481705,302.3568,-48.2848,2471,33.171057422049444,0.5389999747276306,6dFGSv,FP
g2009303-211316,302.37614,-21.221,12068,36.25887029200591,0.6419999599456787,6dFGSv,FP
g2009392-491954,302.41319,-49.3317,4813,33.47927292967678,0.48399999737739563,6dFGSv,FP
g2009405-543311,302.41874,-54.5529,13138,36.454339910368624,0.8535000085830688,6dFGSv,FP
g2009441-664025,302.4339,-66.6737,11601,35.739170876788485,0.5320000052452087,6dFGSv,FP
g2009492-590047,302.4549,-59.0129,14026,36.72886283380208,0.6054999828338623,6dFGSv,FP
g2009541-482246,302.4753,-48.3796,2710,32.4085401096331,0.49699997901916504,6dFGSv,FP
g2010109-481713,302.54519,-48.2871,2770,32.836092582068716,0.5195000171661377,6dFGSv,FP
g2010117-435831,302.54866,-43.9754,5422,34.31949135857824,0.6029999852180481,6dFGSv,FP
g2010238-214631,302.59921,-21.7754,12128,36.616639548993334,0.6015000343322754,6dFGSv,FP
g2010246-593851,302.60264,-59.6475,11061,34.879165663343485,0.5184999704360962,6dFGSv,FP
g2010377-865129,302.65695,-86.8579,13372,35.46367547398465,0.6010000109672546,6dFGSv,FP
g2011046-541159,302.76916,-54.1997,16194,36.653464314566904,0.5360000133514404,6dFGSv,FP
g2011191-534036,302.82944,-53.6766,14782,37.548859713840244,0.6144999861717224,6dFGSv,FP
g2011263-524709,302.85976,-52.7858,5605,34.9745716863293,0.659500002861023,6dFGSv,FP
g2011405-204914,302.9187,-20.8204,10626,35.29254278007875,0.5809999704360962,6dFGSv,FP
g2012043-525113,303.01801,-52.8536,11750,35.923382967808884,0.5320000052452087,6dFGSv,FP
g2012118-440848,303.04905,-44.1467,5720,34.53367388812475,0.5029999613761902,6dFGSv,FP
g2012153-003206,303.06376,-0.5349,16078,36.67835391968882,0.6669999361038208,6dFGSv,FP
g2012204-173530,303.08475,-17.5916,5521,34.05128248705118,0.4814999997615814,6dFGSv,FP
g2012266-652458,303.11056,-65.416,15192,37.53626842903526,0.7260000109672546,6dFGSv,FP
g2012271-184614,303.11279,-18.7706,15687,35.4878932576282,0.7039999961853027,6dFGSv,FP
g2012343-454654,303.14281,-45.7817,9174,34.81048739548879,0.625,6dFGSv,FP
g2012386-454533,303.16066,-45.7592,9174,35.42048742608988,0.5139999985694885,6dFGSv,FP
g2012570-201124,303.23759,-20.19,15419,36.06047474751038,0.6650000214576721,6dFGSv,FP
g2013328-535740,303.38639,-53.9611,14752,36.70494828105772,0.5239999890327454,6dFGSv,FP
g2013513-640848,303.46381,-64.1466,13207,36.29321451155841,0.5600000023841858,6dFGSv,FP
g2014125-443723,303.55216,-44.6232,5721,34.00655339853052,0.546500027179718,6dFGSv,FP
g2014136-592933,303.55665,-59.4925,10728,35.929787547734975,0.48749998211860657,6dFGSv,FP
g2014343-121615,303.64291,-12.2708,7997,35.17482914414974,0.5404999852180481,6dFGSv,FP
g2014432-070035,303.68011,-7.0096,4151,34.56645740021918,0.6570000052452087,6dFGSv,FP
g2014447-173038,303.68611,-17.5105,15771,36.818989800109605,0.5929999947547913,6dFGSv,FP
g2014460-514035,303.69166,-51.6764,5178,34.28700384580102,0.5254999995231628,6dFGSv,FP
g2014550-194405,303.729,-19.7346,8161,35.63191058416466,0.5065000057220459,6dFGSv,FP
g2014598-530730,303.74911,-53.1251,14478,36.9802364751053,0.5979999899864197,6dFGSv,FP
g2015197-470852,303.8322,-47.1477,15353,37.01365998401239,0.5759999752044678,6dFGSv,FP
g2015261-615127,303.85889,-61.8575,11097,35.981221662670166,0.5149999856948853,6dFGSv,FP
g2015411-615230,303.92115,-61.8751,11097,35.13372164580656,0.6190000176429749,6dFGSv,FP
g2015515-442615,303.96466,-44.4375,9526,36.38124647644668,0.8344999551773071,6dFGSv,FP
g2015530-531622,303.97064,-53.2729,15047,35.93744325584541,0.48000001907348633,6dFGSv,FP
g2015556-460902,303.9816,-46.1506,8963,34.930460726246515,0.48399999737739563,6dFGSv,FP
g2015557-441849,303.98206,-44.3136,9106,35.25283187139893,0.5205000042915344,6dFGSv,FP
g2016098-491848,304.04071,-49.3132,4658,33.499691096482366,0.5435000061988831,6dFGSv,FP
g2016175-524213,304.07264,-52.7037,15345,35.964028059524686,0.6485000252723694,6dFGSv,FP
g2016358-465758,304.14931,-46.966,5068,33.8478767746336,0.4749999940395355,6dFGSv,FP
g2016432-454553,304.1799,-45.7647,5033,34.96982839928333,0.640999972820282,6dFGSv,FP
g2017052-433506,304.27139,-43.5849,5325,34.50529185578094,0.49699997901916504,6dFGSv,FP
g2017125-520658,304.30215,-52.1162,5598,35.14685809454779,0.5160000324249268,6dFGSv,FP
g2017134-650232,304.3059,-65.0421,13899,36.24061145077421,0.6060000061988831,6dFGSv,FP
g2017155-791345,304.31474,-79.2292,14624,35.46652460483246,0.6909999847412109,6dFGSv,FP
g2017164-190611,304.3182,-19.1031,16072,36.44404333857926,0.593500018119812,6dFGSv,FP
g2017222-531710,304.34235,-53.2862,4344,34.2406426775867,0.5954999923706055,6dFGSv,FP
g2017252-633110,304.35511,-63.5195,12813,36.89094783105878,0.7760000228881836,6dFGSv,FP
g2017442-221420,304.43401,-22.239,8254,35.0710160500805,0.5130000114440918,6dFGSv,FP
g2017453-462102,304.43851,-46.3504,15258,37.503181739989316,0.5720000267028809,6dFGSv,FP
g2017528-121044,304.47001,-12.1788,15428,36.23024184400811,0.6504999995231628,6dFGSv,FP
g2017584-215657,304.49324,-21.9492,11341,35.34545050466042,0.5274999737739563,6dFGSv,FP
g2018033-453109,304.51366,-45.5192,5061,34.96437544375124,0.48500001430511475,6dFGSv,FP
g2018221-415348,304.59226,-41.8965,5317,35.10002707624398,0.4909999966621399,6dFGSv,FP
g2018233-410301,304.59706,-41.0502,5464,34.0702471484032,0.4585000276565552,6dFGSv,FP
g2018437-454156,304.68181,-45.6989,11027,35.87648064881625,0.7045000195503235,6dFGSv,FP
g2018570-411610,304.73731,-41.2694,4835,34.661676120522586,0.47600001096725464,6dFGSv,FP
g2019025-574320,304.7604,-57.7223,15694,36.196862000273214,0.5264999866485596,6dFGSv,FP
g2019037-010852,304.76549,-1.1478,15742,35.52899326877237,0.578499972820282,6dFGSv,FP
g2019063-523745,304.77616,-52.6291,15642,36.142655163347754,0.7074999809265137,6dFGSv,FP
g2019131-194222,304.8048,-19.7061,16101,36.02245789339855,0.546500027179718,6dFGSv,FP
g2019166-104603,304.81905,-10.7676,13715,36.30867277812183,0.734499990940094,6dFGSv,FP
g2019247-524446,304.85281,-52.7462,16092,36.096243744243715,0.531000018119812,6dFGSv,FP
g2019314-653914,304.8807,-65.6539,10993,35.583274865317236,0.5649999976158142,6dFGSv,FP
g2019399-494422,304.91624,-49.7393,4777,34.2174698568671,0.5724999904632568,6dFGSv,FP
g2019408-523631,304.91999,-52.6087,15642,36.16965514997017,0.6445000171661377,6dFGSv,FP
g2019421-525709,304.92554,-52.9526,14864,36.606372082849816,0.6694999933242798,6dFGSv,FP
g2019434-294743,304.93094,-29.7952,12410,35.795552598993865,0.48799997568130493,6dFGSv,FP
g2019445-532651,304.93561,-53.4474,5572,33.80074924098133,0.4740000069141388,6dFGSv,FP
g2019469-664542,304.94519,-66.7617,15405,36.18500217269679,0.5299999713897705,6dFGSv,FP
g2019544-031427,304.97669,-3.2408,11366,35.819731947936404,0.6440000534057617,6dFGSv,FP
g2020034-145938,305.0142,-14.9939,7936,35.24570196861429,0.5209999680519104,6dFGSv,FP
g2020043-585611,305.01781,-58.9364,10752,35.08513985775609,0.512499988079071,6dFGSv,FP
g2020102-671920,305.0427,-67.3223,13788,37.29419996326892,0.8039999604225159,6dFGSv,FP
g2020111-194415,305.04599,-19.7374,8605,35.53994804774098,0.5789999961853027,6dFGSv,FP
g2020137-531448,305.05726,-53.2466,15194,36.97655420151938,0.6604999899864197,6dFGSv,FP
g2020290-513723,305.12069,-51.623,5144,34.731698462903644,0.48000001907348633,6dFGSv,FP
g2020322-210906,305.13419,-21.1517,15684,37.058977921612595,0.5350000262260437,6dFGSv,FP
g2020346-122225,305.14426,-12.3736,8410,35.96917355762571,0.5260000228881836,6dFGSv,FP
g2020433-530351,305.1804,-53.0641,15643,37.09279395816591,0.5755000114440918,6dFGSv,FP
g2020444-190929,305.18489,-19.1581,15499,35.864712128374066,0.6404999494552612,6dFGSv,FP
g2020468-093542,305.19479,-9.5949,16110,36.486671420108294,0.7604999542236328,6dFGSv,FP
g2020510-004526,305.2125,-0.7571,15139,36.32517964976662,0.7150000333786011,6dFGSv,FP
g2020531-524102,305.2212,-52.684,15161,35.66733304209266,0.48500001430511475,6dFGSv,FP
g2020537-494649,305.22391,-49.7802,5526,34.22274811741796,0.531000018119812,6dFGSv,FP
g2021077-491651,305.28196,-49.2808,15057,35.49888591338842,0.765500009059906,6dFGSv,FP
g2021168-522833,305.32019,-52.4757,15730,36.811337306989614,0.7765000462532043,6dFGSv,FP
g2021195-534548,305.33129,-53.7632,4553,33.42268185306887,0.4749999940395355,6dFGSv,FP
g2021480-525930,305.45011,-52.9918,14503,36.28848285211714,0.6150000095367432,6dFGSv,FP
g2021507-494208,305.46121,-49.7023,5585,34.11580964342787,0.5844999551773071,6dFGSv,FP
g2021565-204626,305.4855,-20.7739,7857,36.11447741281471,0.9269999861717224,6dFGSv,FP
g2022030-475913,305.51265,-47.9869,5488,34.130264141711486,0.5304999947547913,6dFGSv,FP
g2022050-413449,305.52106,-41.5802,14247,35.816310745571414,0.5115000009536743,6dFGSv,FP
g2022177-194422,305.5737,-19.7396,16038,37.47044473330987,0.9014999866485596,6dFGSv,FP
g2022186-531104,305.57759,-53.1844,14473,35.74248645589906,0.5835000276565552,6dFGSv,FP
g2022325-760424,305.63521,-76.0733,12030,35.70602174486261,0.527999997138977,6dFGSv,FP
g2022366-595430,305.65244,-59.9083,10755,35.51174576264482,0.5180000066757202,6dFGSv,FP
g2022433-525903,305.68036,-52.9841,14892,35.60145882074936,0.6299999952316284,6dFGSv,FP
g2022434-530119,305.68065,-53.0219,14442,37.12383033551241,0.5640000104904175,6dFGSv,FP
g2022466-513616,305.69415,-51.6046,11708,35.76260725128981,0.5034999847412109,6dFGSv,FP
g2022582-342352,305.74244,-34.3979,9754,35.60410740161294,0.5170000195503235,6dFGSv,FP
g2023057-022129,305.7738,-2.3582,15948,36.739224816592156,0.6069999933242798,6dFGSv,FP
g2023141-444723,305.80876,-44.7897,15457,36.23331973791798,0.5809999704360962,6dFGSv,FP
g2023204-822046,305.83486,-82.3461,13589,36.23463123927769,0.5824999809265137,6dFGSv,FP
g2023211-181921,305.838,-18.3224,7700,34.810147351332226,0.4789999723434448,6dFGSv,FP
g2023226-520459,305.84415,-52.0831,5624,34.431920245762754,0.5740000009536743,6dFGSv,FP
g2023265-464616,305.86049,-46.7712,8900,34.7161437833798,0.5724999904632568,6dFGSv,FP
g2023272-523155,305.86304,-52.5318,14889,36.38202135290582,0.5290000438690186,6dFGSv,FP
g2023286-524453,305.86905,-52.7481,15310,36.60656963919523,0.6179999709129333,6dFGSv,FP
g2023315-843704,305.8812,-84.6178,15219,37.14962431071578,0.7925000190734863,6dFGSv,FP
g2023397-444114,305.91554,-44.6873,8981,35.86081728066041,0.7964999675750732,6dFGSv,FP
g2023430-482628,305.9289,-48.441,15861,36.28784651226027,0.7284999489784241,6dFGSv,FP
g2023449-191932,305.93685,-19.3254,2995,33.07067789504774,0.49549999833106995,6dFGSv,FP
g2023527-593914,305.96955,-59.6538,11353,35.70274688348474,0.578000009059906,6dFGSv,FP
g2023573-091653,305.98889,-9.2814,8072,35.51709956902844,0.5015000104904175,6dFGSv,FP
g2024116-502239,306.04815,-50.3776,5496,35.14292728874453,0.621999979019165,6dFGSv,FP
g2024144-523737,306.06016,-52.6269,14470,37.3260362856435,0.7890000343322754,6dFGSv,FP
g2024167-210727,306.0696,-21.1242,7915,36.25394830373972,0.8895000219345093,6dFGSv,FP
g2024255-070420,306.10634,-7.0721,5400,35.332162496850295,0.5400000214576721,6dFGSv,FP
g2024305-210108,306.1272,-21.0189,8214,34.91496722595435,0.5640000104904175,6dFGSv,FP
g2024356-302754,306.14834,-30.465,12468,35.84467765730994,0.562999963760376,6dFGSv,FP
g2024598-623418,306.2493,-62.5718,11126,36.15938893045309,0.5764999985694885,6dFGSv,FP
g2025074-652004,306.2808,-65.3345,15575,36.221833995606715,0.5979999899864197,6dFGSv,FP
g2025128-205201,306.30346,-20.8671,8453,36.99874799979691,0.6880000233650208,6dFGSv,FP
g2025238-532111,306.34935,-53.3529,14682,36.21061981105034,0.5174999833106995,6dFGSv,FP
g2025295-155113,306.3729,-15.8537,8382,34.866931996625894,0.6740000247955322,6dFGSv,FP
g2025401-632052,306.41699,-63.3477,11159,36.1963201652549,0.5849999785423279,6dFGSv,FP
g2025416-172633,306.42314,-17.4426,5986,34.364877259931326,0.5059999823570251,6dFGSv,FP
g2025518-220843,306.46591,-22.1452,5848,35.00573044480079,0.5490000247955322,6dFGSv,FP
g2025536-080918,306.47324,-8.1549,10316,35.22325034837636,0.5514999628067017,6dFGSv,FP
g2026012-220034,306.50519,-22.0094,15980,37.25207750678456,0.5740000009536743,6dFGSv,FP
g2026176-522417,306.57314,-52.4048,5803,34.45345660215458,0.48749998211860657,6dFGSv,FP
g2026199-480238,306.58304,-48.0439,5965,34.53124593998806,0.5239999890327454,6dFGSv,FP
g2026399-544759,306.6663,-54.7997,4464,33.65031467598066,0.47450000047683716,6dFGSv,FP
g2026469-740623,306.69554,-74.1063,12019,36.17753537392886,0.5009999871253967,6dFGSv,FP
g2026526-014923,306.7194,-1.8231,7669,35.52488732194411,0.8209999799728394,6dFGSv,FP
g2026563-525410,306.73439,-52.9027,14829,35.89875301138699,0.6159999966621399,6dFGSv,FP
g2027196-514219,306.83161,-51.7052,5650,36.57543600482493,0.7565000057220459,6dFGSv,FP
g2027234-670630,306.84734,-67.1083,15523,36.93557193887601,0.6190000176429749,6dFGSv,FP
g2027325-442909,306.88531,-44.4859,13684,36.10725900266891,0.5440000295639038,6dFGSv,FP
g2027366-185224,306.90256,-18.8734,7547,36.11806542146828,0.7534999847412109,6dFGSv,FP
g2027375-665414,306.90631,-66.904,11625,35.602158472622705,0.4884999990463257,6dFGSv,FP
g2027461-030437,306.94199,-3.0771,5421,32.71009077275787,0.4664999842643738,6dFGSv,FP
g2027498-470428,306.95729,-47.0743,11896,35.18019856228559,0.5029999613761902,6dFGSv,FP
g2027526-425721,306.96899,-42.9557,13108,36.22287591288362,0.574999988079071,6dFGSv,FP
g2028050-450843,307.02089,-45.1451,12008,35.12454714779169,0.7585000395774841,6dFGSv,FP
g2028329-440430,307.13714,-44.0751,12063,35.55297026112662,0.5514999628067017,6dFGSv,FP
g2028423-481028,307.17645,-48.1746,12529,36.669775795763826,0.6940000057220459,6dFGSv,FP
g2028506-740612,307.21081,-74.1032,12229,35.3656484538213,0.5105000138282776,6dFGSv,FP
g2028520-185106,307.21664,-18.8517,7785,35.68948665850084,0.6310000419616699,6dFGSv,FP
g2028524-792153,307.21816,-79.3648,11505,35.671126793299656,0.5049999952316284,6dFGSv,FP
g2028541-211145,307.22551,-21.1958,10999,35.63545964924883,0.6154999732971191,6dFGSv,FP
g2029247-001026,307.35286,-0.174,5147,34.12346457073662,0.4729999899864197,6dFGSv,FP
g2029256-074409,307.35646,-7.7358,15858,36.38793575542529,0.5685000419616699,6dFGSv,FP
g2030143-190658,307.55954,-19.116,7754,34.441822597832,0.48000001907348633,6dFGSv,FP
g2030223-524301,307.5927,-52.7169,14976,35.63217285657201,0.6274999380111694,6dFGSv,FP
g2030267-660551,307.61115,-66.0974,10570,35.655568577811785,0.7360000014305115,6dFGSv,FP
g2030321-442040,307.63381,-44.3444,8885,34.71598079093622,0.550000011920929,6dFGSv,FP
g2030365-842925,307.65195,-84.4903,14918,35.81874673586333,0.6779999732971191,6dFGSv,FP
g2030395-021931,307.66471,-2.3252,5747,34.42089972241496,0.593999981880188,6dFGSv,FP
g2031115-534140,307.79775,-53.6946,14919,36.36389222002193,0.5590000152587891,6dFGSv,FP
g2031122-441544,307.80089,-44.2623,8854,35.36339119382771,0.778499960899353,6dFGSv,FP
g2031284-542049,307.86824,-54.3468,12014,36.10463173255905,0.5874999761581421,6dFGSv,FP
g2031322-535155,307.88415,-53.8651,14950,37.25989960214658,0.6019999980926514,6dFGSv,FP
g2031335-192207,307.8897,-19.3687,7874,34.684170689470754,0.5009999871253967,6dFGSv,FP
g2031448-542931,307.93665,-54.4918,15522,37.17043209962747,0.7024999856948853,6dFGSv,FP
g2031459-840330,307.94146,-84.0584,14825,36.92716726236766,0.5534999966621399,6dFGSv,FP
g2031485-745209,307.9521,-74.8691,15319,36.279345837317564,0.6475000381469727,6dFGSv,FP
g2031544-013033,307.97656,-1.5092,9163,35.497382172199096,0.5954999923706055,6dFGSv,FP
g2032006-502308,308.00265,-50.3857,11997,35.547056908130266,0.5184999704360962,6dFGSv,FP
g2032031-442501,308.01284,-44.4169,9094,34.49196850136233,0.6725000143051147,6dFGSv,FP
g2032048-195949,308.02005,-19.9969,7755,34.12260280167326,0.5009999871253967,6dFGSv,FP
